View Order,查看訂單,module,Magento_Downloadable,
Start Download,開始下載,module,Magento_Downloadable,
You have not purchased any downloadable products yet.,您尚未購買任何可下載的產品。,module,Magento_Downloadable,
Back,上一步,module,Magento_Downloadable,
download,下載,module,Magento_Downloadable,
Gift Message,禮物信息,module,Magento_Downloadable,
From:,從：,module,Magento_Downloadable,
To:,至：,module,Magento_Downloadable,
Message:,訊息：,module,Magento_Downloadable,
Product Name,產品名稱,module,Magento_Downloadable,
Qty,數量,module,Magento_Downloadable,
Subtotal,小計,module,Magento_Downloadable,
Discount Amount,折扣金額,module,Magento_Downloadable,
Row Total,總行數,module,Magento_Downloadable,
Qty Invoiced,已開發票數量,module,Magento_Downloadable,
Ordered,已訂購,module,Magento_Downloadable,
Shipped,已寄送,module,Magento_Downloadable,
Canceled,已取消,module,Magento_Downloadable,
Refunded,已退,module,Magento_Downloadable,
We could not detect a size.,我們無法檢測到大小。,module,Magento_Downloadable,
Downloadable Product Section,可下載產品部分,module,Magento_Downloadable,
Downloads,資料下載,module,Magento_Downloadable,
Downloadable Product Options,可下載的產品選項,module,Magento_Downloadable,
Order Item Status to Enable Downloads,訂購商品狀態以啟用下載,module,Magento_Downloadable,
Default Maximum Number of Downloads,默認最大下載數量,module,Magento_Downloadable,
Default Sample Title,默認樣品標題,module,Magento_Downloadable,
Default Link Title,默認鏈接標題,module,Magento_Downloadable,
Open Links in New Window,在新窗口中打開鏈接,module,Magento_Downloadable,
Use Content-Disposition,使用內容處置,module,Magento_Downloadable,
Disable Guest Checkout if Cart Contains Downloadable Items,如果購物車中包含可下載的商品，則禁用訪客結帳,module,Magento_Downloadable,
Guest checkout will only work with shareable.,訪客結帳僅適用於可共享。,module,Magento_Downloadable,
Product type of the product must be 'downloadable'.,產品的產品類型必須為“可下載”。,module,Magento_Downloadable,
The product needs to be the downloadable type. Verify the product and try again.,產品必須為可下載類型。驗證產品，然後重試。,module,Magento_Downloadable,
The link information is invalid. Verify the link and try again.,鏈接信息無效。驗證鏈接，然後重試。,module,Magento_Downloadable,
The link type is invalid. Verify and try again.,鏈接類型無效。驗證並重試。,module,Magento_Downloadable,
The link title is empty. Enter the link title and try again.,鏈接標題為空。輸入鏈接標題，然後重試。,module,Magento_Downloadable,
No downloadable link with the provided ID was found. Verify the ID and try again.,找不到具有提供的ID的可下載鏈接。驗證ID，然後重試。,module,Magento_Downloadable,
The downloadable link isn't related to the product. Verify the link and try again.,可下載的鏈接與產品無關。驗證鏈接，然後重試。,module,Magento_Downloadable,
"The link with ""%1"" ID can't be deleted.",ID為“%1”的鏈接無法刪除。,module,Magento_Downloadable,
The sample information is invalid. Verify the information and try again.,樣本信息無效。驗證信息，然後重試。,module,Magento_Downloadable,
The sample type is invalid. Verify the sample type and try again.,樣本類型無效。驗證樣品類型，然後重試。,module,Magento_Downloadable,
The sample title is empty. Enter the title and try again.,示例標題為空。輸入標題，然後重試。,module,Magento_Downloadable,
No downloadable sample with the provided ID was found. Verify the ID and try again.,找不到具有提供的ID的可下載示例。驗證ID，然後重試。,module,Magento_Downloadable,
The downloadable sample isn't related to the product. Verify the link and try again.,可下載的示例與產品無關。驗證鏈接，然後重試。,module,Magento_Downloadable,
"The sample with ""%1"" ID can't be deleted.",ID為“%1”的樣本無法刪除。,module,Magento_Downloadable,
"""model"" value should be specified",應指定“型號”值,module,Magento_DownloadableGraphQl,
Unlimited,無限,module,Magento_DownloadableGraphQl,
File directory '%1' is not readable.,文件目錄'%1'不可讀。,module,Magento_DownloadableImportExport,
File directory '%1' is not writable.,文件目錄'%1'不可寫。,module,Magento_DownloadableImportExport,
Error,錯誤,module,Magento_DownloadableImportExport,
Attribute Properties,屬性屬性,module,Magento_Eav,
Default Label,默認標籤,module,Magento_Eav,
Default label,默認標籤,module,Magento_Eav,
Attribute Code,屬性代碼,module,Magento_Eav,
This is used internally. Make sure you don't use spaces or more than %1 symbols.,這是在內部使用。請確保您不使用空格或多過 %1 個符號。,module,Magento_Eav,
Catalog Input Type for Store Owner,Catalog Input Type for Store Owner,module,Magento_Eav,
Values Required,Values Required,module,Magento_Eav,
Default Value,預設值,module,Magento_Eav,
Unique Value,獨特值,module,Magento_Eav,
Unique Value (not shared with other products),（不能與其他產品共用） 的獨特值,module,Magento_Eav,
Not shared with other products.,不能與其他產品共用,module,Magento_Eav,
Input Validation for Store Owner,店主的輸入驗證,module,Magento_Eav,
Required,必要,module,Magento_Eav,
Yes,是,module,Magento_Eav,
No,否,module,Magento_Eav,
System,系統,module,Magento_Eav,
None,無,module,Magento_Eav,
Decimal Number,Decimal Number,module,Magento_Eav,
Integer Number,Integer Number,module,Magento_Eav,
Email,電郵,module,Magento_Eav,
URL,URL,module,Magento_Eav,
Letters,Letters,module,Magento_Eav,
"Letters (a-z, A-Z) or Numbers (0-9)","Letters (a-z, A-Z) or Numbers (0-9)",module,Magento_Eav,
Text Field,Text Field,module,Magento_Eav,
Text Area,Text Area,module,Magento_Eav,
Date,日期,module,Magento_Eav,
Yes/No,Yes/No,module,Magento_Eav,
Multiple Select,選擇多個,module,Magento_Eav,
Dropdown,落下,module,Magento_Eav,
"Input type ""%value%"" not found in the input types list.",在輸入類型列表中找不到輸入類型“%value%”。,module,Magento_Eav,
Attribute object is undefined,屬性對象未定義,module,Magento_Eav,
Entity object is undefined,實體對象未定義,module,Magento_Eav,
"""%1"" invalid type entered.",輸入了“%1”無效類型。,module,Magento_Eav,
"""%1"" contains non-alphabetic or non-numeric characters.",“%1”包含非字母或非數字字符。,module,Magento_Eav,
"""%1"" is an empty string.",“%1”是一個空字符串。,module,Magento_Eav,
"""%1"" contains non-numeric characters.",“%1”包含非數字字符。,module,Magento_Eav,
"""%1"" contains non-alphabetic characters.",“%1”包含非字母字符。,module,Magento_Eav,
"""%1"" is not a valid email address.",“%1”不是有效的電子郵件地址。,module,Magento_Eav,
"""%1"" is not a valid hostname.",“%1”不是有效的主機名。,module,Magento_Eav,
"""%1"" uses too many characters.",“%1”使用太多字符。,module,Magento_Eav,
"%value%' looks like an IP address, which is not an acceptable format.",%value%'看起來像IP地址，這不是可接受的格式。,module,Magento_Eav,
%value%' looks like a DNS hostname but contains a dash in an invalid position.,%value%'看起來像DNS主機名，但在無效位置包含破折號。,module,Magento_Eav,
%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.,%value%'看起來像DNS主機名，但我們無法將其與TLD'%tld%'的主機名架構匹配。,module,Magento_Eav,
%value%' looks like a DNS hostname but cannot extract TLD part.,%value%'看起來像DNS主機名，但無法提取TLD部分。,module,Magento_Eav,
%value%' does not look like a valid local network name.,%value%'看起來不是有效的本地網絡名稱。,module,Magento_Eav,
"%value%' looks like a local network name, which is not an acceptable format.",%value%'看起來像一個本地網絡名稱，這是不可接受的格式。,module,Magento_Eav,
"%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.",%value%'似乎是DNS主機名，但是給定的punycode表示法無法解碼。,module,Magento_Eav,
"""%1"" is not a valid URL.",“%1”不是有效的URL。,module,Magento_Eav,
"""%1"" is not a valid date.",“%1”不是有效日期。,module,Magento_Eav,
"""%1"" does not fit the entered date format.",“%1”不適合輸入的日期格式。,module,Magento_Eav,
"""%1"" is a required value.",“%1”是必需值。,module,Magento_Eav,
Please enter a valid date between %1 and %2 at %3.,請在%3處輸入介於%1和%2之間的有效日期。,module,Magento_Eav,
Please enter a valid date equal to or greater than %1 at %2.,請在%2輸入等於或大於%1的有效日期。,module,Magento_Eav,
Please enter a valid date less than or equal to %1 at %2.,請在%2輸入小於或等於%1的有效日期。,module,Magento_Eav,
"""%1"" is not a valid file extension.",“%1”不是有效的文件擴展名。,module,Magento_Eav,
"""%1"" is not a valid file.",“%1”不是有效的文件。,module,Magento_Eav,
"""%1"" exceeds the allowed file size.",“%1”超出了允許的文件大小。,module,Magento_Eav,
"""%1"" is not a valid image format",“%1”不是有效的圖像格式,module,Magento_Eav,
"""%1"" width exceeds allowed value of %2 px.",“%1”的寬度超過了%2 px的允許值。,module,Magento_Eav,
"""%1"" height exceeds allowed value of %2 px.",“%1”的高度超出了允許的值%2 px。,module,Magento_Eav,
"""%1"" cannot contain more than %2 lines.",“%1”不能包含超過%2行。,module,Magento_Eav,
"""%1"" length must be equal or greater than %2 characters.",“%1”的長度必須等於或大於%2個字符。,module,Magento_Eav,
"""%1"" length must be equal or less than %2 characters.",“%1”的長度必須等於或小於%2個字符。,module,Magento_Eav,
Attribute group does not belong to provided attribute set,屬性組不屬於提供的屬性集,module,Magento_Eav,
Cannot save attributeGroup,無法保存attributeGroup,module,Magento_Eav,
"Group with id ""%1"" does not exist.",標識為“%1”的組不存在。,module,Magento_Eav,
Cannot delete attributeGroup with id %1,無法刪除ID為%1的attributeGroup,module,Magento_Eav,
"AttributeSet with id ""%1"" does not exist.",ID為“%1”的AttributeSet不存在。,module,Magento_Eav,
Wrong attribute set id provided,提供的屬性集ID錯誤,module,Magento_Eav,
Attribute group does not belong to attribute set,屬性組不屬於屬性集,module,Magento_Eav,
Attribute set not found: %1,找不到屬性集：%1,module,Magento_Eav,
"Attribute ""%1"" not found in attribute set %2.",在屬性集%2中找不到屬性“%1”。,module,Magento_Eav,
System attribute can not be deleted,系統屬性無法刪除,module,Magento_Eav,
Cannot save attribute,無法保存屬性,module,Magento_Eav,
"Attribute with attributeCode ""%1"" does not exist.",帶有attributeCode“%1”的屬性不存在。,module,Magento_Eav,
Cannot delete attribute.,無法刪除屬性。,module,Magento_Eav,
"Attribute with id ""%1"" does not exist.",ID為“%1”的屬性不存在。,module,Magento_Eav,
There was an error saving attribute set.,設置了一個錯誤保存屬性。,module,Magento_Eav,
Default attribute set can not be deleted,默認屬性集無法刪除,module,Magento_Eav,
There was an error deleting attribute set.,刪除屬性集時出錯。,module,Magento_Eav,
Invalid entity_type specified: %1,指定的entity_type無效：%1,module,Magento_Eav,
Entity is not initialized,實體未初始化,module,Magento_Eav,
Unknown parameter,未知參數,module,Magento_Eav,
Unique constraint violation found,發現唯一約束違規,module,Magento_Eav,
The attribute code '%1' is reserved by system. Please try another attribute code,屬性代碼'%1'由系統保留。請嘗試其他屬性代碼,module,Magento_Eav,
An attribute code must not be more than %1 characters.,屬性代碼不得超過%1個字符。,module,Magento_Eav,
Invalid default decimal value,無效的默認十進制值,module,Magento_Eav,
Invalid default date,無效的默認日期,module,Magento_Eav,
Invalid entity supplied,提供的實體無效,module,Magento_Eav,
Invalid backend model specified: %1,指定了無效的後端模型：%1,module,Magento_Eav,
"Source model ""%1"" not found for attribute ""%2""",找不到屬性“%2”的源模型“%1”,module,Magento_Eav,
"The value of attribute ""%1"" must be set",必須設置屬性“%1”的值,module,Magento_Eav,
"The value of attribute ""%1"" must be unique",屬性“%1”的值必須唯一,module,Magento_Eav,
Invalid date,失效日期,module,Magento_Eav,
Empty attribute code,空屬性代碼,module,Magento_Eav,
Attribute %1 doesn't work with options,屬性%1不適用於選項,module,Magento_Eav,
Cannot save attribute %1,無法保存屬性%1,module,Magento_Eav,
Attribute %1 doesn't have any option,屬性%1沒有任何選擇,module,Magento_Eav,
Cannot load options for attribute %1,無法加載屬性%1的選項,module,Magento_Eav,
Attribute %1 does not contain option with Id %2,屬性%1不包含帶有ID%2的選項,module,Magento_Eav,
"Entity attribute with id ""%1"" not found",找不到ID為“%1”的實體屬性,module,Magento_Eav,
Attribute set name is empty.,屬性集名稱為空。,module,Magento_Eav,
"An attribute set named ""%1"" already exists.",名為“%1”的屬性集已存在。,module,Magento_Eav,
No options found.,找不到選項。,module,Magento_Eav,
label,標籤,module,Magento_Eav,
Invalid entity supplied: %1,提供的實體無效：%1,module,Magento_Eav,
Attempt to add an invalid object,嘗試添加無效的對象,module,Magento_Eav,
Invalid attribute identifier for filter (%1),篩選器的無效屬性標識符（%1）,module,Magento_Eav,
Invalid attribute requested: %1,請求的屬性無效：%1,module,Magento_Eav,
Joint field or attribute expression with this alias is already declared,具有此別名的聯合字段或屬性表達式已聲明,module,Magento_Eav,
"Invalid alias, already exists in joint attributes",無效的別名，聯合屬性中已經存在,module,Magento_Eav,
Invalid foreign key,無效的外鍵,module,Magento_Eav,
Invalid entity type,無效的實體類型,module,Magento_Eav,
Invalid attribute type,無效的屬性類型,module,Magento_Eav,
A joined field with this alias is already declared.,已經聲明了具有此別名的聯接字段。,module,Magento_Eav,
Invalid joint fields,無效的聯合字段,module,Magento_Eav,
A joint field with this alias (%1) is already declared.,已經聲明了具有此別名（%1）的聯合字段。,module,Magento_Eav,
Data integrity: No header row found for attribute,數據完整性：找不到屬性的標題行,module,Magento_Eav,
Invalid attribute name: %1,無效的屬性名稱：%1,module,Magento_Eav,
Invalid character encountered in increment ID: %1,增量ID：%1中遇到無效字符,module,Magento_Eav,
The current module pathname is undefined.,當前模塊路徑名未定義。,module,Magento_Eav,
The current module EAV entity is undefined.,當前模塊的EAV實體未定義。,module,Magento_Eav,
The form code is not defined.,表單代碼未定義。,module,Magento_Eav,
The entity instance is not defined.,未定義實體實例。,module,Magento_Eav,
Invalid form type.,無效的表單類型。,module,Magento_Eav,
Invalid EAV attribute,無效的EAV屬性,module,Magento_Eav,
Attribute with the same code,具有相同代碼的屬性,module,Magento_Eav,
The storefront label is not defined.,沒有定義店面標籤。,module,Magento_Eav,
Default option value is not defined,未定義默認選項值,module,Magento_Eav,
"Attribute group with same code already exist. Please rename ""%1"" group",具有相同代碼的屬性組已存在。請重命名“%1”組,module,Magento_Eav,
Form Element with the same attribute,具有相同屬性的表單元素,module,Magento_Eav,
Form Fieldset with the same code,表單字段集具有相同的代碼,module,Magento_Eav,
Form Type with the same code,具有相同代碼的表單類型,module,Magento_Eav,
"The value of attribute ""%1"" is invalid.",屬性“%1”的值無效。,module,Magento_Eav,
Wrong entity ID,實體ID錯誤,module,Magento_Eav,
Wrong attribute set ID,屬性集ID錯誤,module,Magento_Eav,
Wrong attribute group ID,屬性組ID錯誤,module,Magento_Eav,
An attribute code must not be less than %1 and more than %2 characters.,屬性代碼不得少於%1個字符且不得超過%2個字符。,module,Magento_Eav,
"Attribute with ID: ""%1"" does not exist",ID為“%1”的屬性不存在,module,Magento_Eav,
AttributeSet does not exist.,AttributeSet不存在。,module,Magento_Eav,
hello,你好,module,Magento_Eav,
Some internal exception message.,一些內部異常消息。,module,Magento_Eav,
The value of attribute not valid,屬性值無效,module,Magento_Eav,
EAV types and attributes,EAV類型和屬性,module,Magento_Eav,
Entity types declaration cache,實體類型聲明緩存,module,Magento_Eav,
Not shared with other products,不能與其他產品共有,module,Magento_Eav,
%value%' looks like a DNS hostname but we cannot match the TLD against known list.,%value%'看起來像DNS主機名，但我們無法將TLD與已知列表進行匹配。,module,Magento_Eav,
Entity types declaration cache.,實體類型聲明緩存。,module,Magento_Eav,
Invalid backend model specified: ' .,指定了無效的後端模型：“”。,module,Magento_Eav,
Text Editor input type requires WYSIWYG to be enabled in Stores > Configuration > Content Management.,文本編輯器輸入類型要求在“商店”>“配置”>“內容管理”中啟用“所見即所得”。,module,Magento_Eav,
The attribute group doesn't belong to the provided attribute set.,該屬性組不屬於所提供的屬性集。,module,Magento_Eav,
The attributeGroup can't be saved.,無法保存attributeGroup。,module,Magento_Eav,
"The group with the ""%1"" ID doesn't exist. Verify the ID and try again.",ID為“%1”的組不存在。驗證ID，然後重試。,module,Magento_Eav,
"The attribute group with id ""%1"" can't be deleted.",ID為“%1”的屬性組無法刪除,module,Magento_Eav,
"The AttributeSet with a ""%1"" ID doesn't exist. Verify the attributeSet and try again.",ID為“%1”的AttributeSet不存在。驗證attributeSet，然後重試。,module,Magento_Eav,
The attribute set ID is incorrect. Verify the ID and try again.,屬性集ID不正確。驗證ID，然後重試。,module,Magento_Eav,
The attribute group doesn't belong to the attribute set.,該屬性組不屬於該屬性集。,module,Magento_Eav,
"The ""%1"" attribute set wasn't found. Verify and try again.",找不到“%1”屬性集。驗證並重試。,module,Magento_Eav,
"The ""%1"" attribute wasn't found in the ""%2"" attribute set. Enter the attribute and try again.",在“%2”屬性集中找不到“%1”屬性。輸入屬性，然後重試。,module,Magento_Eav,
The system attribute can't be deleted.,無法刪除系統屬性。,module,Magento_Eav,
The attribute can't be saved.,該屬性無法保存。,module,Magento_Eav,
"The attribute with a ""%1"" attributeCode doesn't exist. Verify the attribute and try again.",具有“%1” attributeCode的屬性不存在。驗證屬性，然後重試。,module,Magento_Eav,
The attribute can't be deleted.,該屬性無法刪除。,module,Magento_Eav,
"The attribute with a ""%1"" ID doesn't exist. Verify the attribute and try again.",ID為“%1”的屬性不存在。驗證屬性，然後重試。,module,Magento_Eav,
"The attribute set couldn't be saved due to an error. Verify your information and try again. If the error persists, please try again later.",由於發生錯誤，無法保存屬性集。驗證您的信息，然後重試。如果錯誤仍然存在，請稍後再試。,module,Magento_Eav,
The default attribute set can't be deleted.,默認屬性集無法刪除。,module,Magento_Eav,
"The attribute set couldn't be deleted due to an error. Try again — if the error persists, please try again later.",由於發生錯誤，無法刪除該屬性集。重試-如果錯誤仍然存在，請稍後重試。,module,Magento_Eav,
This parameter is unknown. Verify and try again.,此參數未知。驗證並重試。,module,Magento_Eav,
The attribute code needs to be %1 characters or fewer. Re-enter the code and try again.,屬性代碼不得超過%1個字符。重新輸入代碼，然後重試。,module,Magento_Eav,
The default decimal value is invalid. Verify the value and try again.,默認的十進制值無效。驗證該值，然後重試。,module,Magento_Eav,
The default date is invalid. Verify the date and try again.,默認日期無效。驗證日期，然後重試。,module,Magento_Eav,
The entity supplied is invalid. Verify the entity and try again.,提供的實體無效。驗證實體，然後重試。,module,Magento_Eav,
"The ""%1"" backend model is invalid. Verify the backend model and try again.",“%1”後端模型無效。驗證後端模型，然後重試。,module,Magento_Eav,
"The ""%1"" attribute value is empty. Set the attribute and try again.",“%1”屬性值為空。設置屬性，然後重試。,module,Magento_Eav,
"The value of the ""%1"" attribute isn't unique. Set a unique value and try again.",“%1”屬性的值不是唯一的。設置一個唯一值，然後重試。,module,Magento_Eav,
The attribute code is empty. Enter the code and try again.,屬性代碼為空。輸入驗證碼，然後重試。,module,Magento_Eav,
"The ""%1"" attribute doesn't work with options.",“%1”屬性不適用於選項。,module,Magento_Eav,
"The ""%1"" attribute can't be saved.",無法保存“%1”屬性。,module,Magento_Eav,
"The ""%1"" attribute has no option.",“%1”屬性沒有選項。,module,Magento_Eav,
"The options for ""%1"" attribute can't be loaded.",無法加載“%1”屬性的選項。,module,Magento_Eav,
"The ""%1"" attribute doesn't include an option with ""%2"" ID.",“%1”屬性不包含帶有“%2” ID的選項。,module,Magento_Eav,
"The entity attribute with the ""%1"" ID isn't found. Reset the attribute and try again.",找不到具有“%1” ID的實體屬性。重置屬性，然後重試。,module,Magento_Eav,
The attribute set name is empty. Enter the name and try again.,屬性集名稱為空。輸入名稱，然後重試。,module,Magento_Eav,
"A ""%1"" attribute set name already exists. Create a new name and try again.",“%1”屬性集名稱已存在。建立一個新名稱，然後重試。,module,Magento_Eav,
"The ""%1"" entity supplied is invalid. Verify the entity and try again.",提供的“%1”實體無效。驗證實體，然後重試。,module,Magento_Eav,
"The object wasn't added because it's invalid. To continue, enter a valid object and try again.",未添加該對象，因為它無效。要繼續，請輸入有效的對象，然後重試。,module,Magento_Eav,
"The ""%1"" attribute requested is invalid. Verify the attribute and try again.",請求的“%1”屬性無效。驗證屬性，然後重試。,module,Magento_Eav,
The foreign key is invalid. Verify the foreign key and try again.,外鍵無效。驗證外鍵，然後重試。,module,Magento_Eav,
The entity type is invalid. Verify the entity type and try again.,實體類型無效。驗證實體類型，然後重試。,module,Magento_Eav,
The attribute type is invalid. Verify the attribute type and try again.,屬性類型無效。驗證屬性類型，然後重試。,module,Magento_Eav,
"A joint field with a ""%1"" alias is already declared.",已經聲明了別名為“%1”的聯合字段。,module,Magento_Eav,
A header row is missing for an attribute. Verify the header row and try again.,屬性缺少標題行。驗證標題行，然後重試。,module,Magento_Eav,
"The ""%1"" attribute name is invalid. Reset the name and try again.",“%1”屬性名稱無效。重設名稱，然後重試。,module,Magento_Eav,
The form type is invalid. Reset the type and try again.,表單類型無效。重置類型，然後重試。,module,Magento_Eav,
The EAV attribute is invalid. Verify the attribute and try again.,EAV屬性無效。驗證屬性，然後重試。,module,Magento_Eav,
The default option isn't defined. Set the option and try again.,未定義默認選項。設置選項，然後重試。,module,Magento_Eav,
The entity ID is incorrect. Verify the ID and try again.,實體ID不正確。驗證ID，然後重試。,module,Magento_Eav,
The attribute group ID is incorrect. Verify the ID and try again.,屬性組ID不正確。驗證ID，然後重試。,module,Magento_Eav,
These changes affect all related products.,這些更改會影響所有相關產品。,module,Magento_Eav,
Text Editor,文本編輯器,module,Magento_Eav,
"""Entity type should be specified",“應指定實體類型,module,Magento_EavGraphQl,
"""Attribute code should be specified",“應指定屬性代碼,module,Magento_EavGraphQl,
Attribute code %1 of entity type %2 not configured to have a type.,實體類型%2的屬性代碼%1未配置為具有類型。,module,Magento_EavGraphQl,
Invalid entity_type specified: %1,指定的entity_type無效：%1,module,Magento_EavGraphQl,
Missing %1 for the input %2.,輸入%2缺少%1。,module,Magento_EavGraphQl,
Type %1 has no internal representation declared.,類型%1沒有聲明內部表示。,module,Magento_EavGraphQl,
Cannot resolve EAV type,無法解析EAV類型,module,Magento_EavGraphQl,
The search failed because of a search engine misconfiguration.,由於搜索引擎配置錯誤，搜索失敗。,module,Magento_Elasticsearch,
"There is no such data mapper ""%1"" for interface %2",接口%2沒有此類數據映射器“%1”,module,Magento_Elasticsearch,
"Data mapper ""%1"" must implement interface %2",數據映射器“%1”必須實現接口%2,module,Magento_Elasticsearch,
Could not ping search engine: %1,無法ping搜索引擎：%1,module,Magento_Elasticsearch,
Elasticsearch Server Hostname,Elasticsearch Server主機名,module,Magento_Elasticsearch,
Elasticsearch Server Port,Elasticsearch服務器端口,module,Magento_Elasticsearch,
Elasticsearch Index Prefix,Elasticsearch索引前綴,module,Magento_Elasticsearch,
Enable Elasticsearch HTTP Auth,啟用Elasticsearch HTTP身份驗證,module,Magento_Elasticsearch,
Elasticsearch HTTP Username,Elasticsearch HTTP用戶名,module,Magento_Elasticsearch,
Elasticsearch HTTP Password,Elasticsearch HTTP密碼,module,Magento_Elasticsearch,
Elasticsearch Server Timeout,Elasticsearch服務器超時,module,Magento_Elasticsearch,
Test Connection,測試連接,module,Magento_Elasticsearch,
We were unable to perform the search because of a search engine misconfiguration.,由於搜索引擎配置錯誤，我們無法執行搜索。,module,Magento_Elasticsearch,
The search failed because of a search engine misconfiguration.,由於搜索引擎配置錯誤，搜索失敗。,module,Magento_Elasticsearch6,
Elasticsearch Server Hostname,Elasticsearch Server主機名,module,Magento_Elasticsearch6,
Elasticsearch Server Port,Elasticsearch服務器端口,module,Magento_Elasticsearch6,
Elasticsearch Index Prefix,Elasticsearch索引前綴,module,Magento_Elasticsearch6,
Enable Elasticsearch HTTP Auth,啟用Elasticsearch HTTP身份驗證,module,Magento_Elasticsearch6,
Elasticsearch HTTP Username,Elasticsearch HTTP用戶名,module,Magento_Elasticsearch6,
Elasticsearch HTTP Password,Elasticsearch HTTP密碼,module,Magento_Elasticsearch6,
Elasticsearch Server Timeout,Elasticsearch服務器超時,module,Magento_Elasticsearch6,
Test Connection,測試連接,module,Magento_Elasticsearch6,
Add New Template,新增範本,module,Magento_Email,
Transactional Emails,交易電子郵件,module,Magento_Email,
Back,上一步,module,Magento_Email,
Reset,重置,module,Magento_Email,
Delete Template,刪除範本,module,Magento_Email,
Convert to Plain Text,轉換為純文本,module,Magento_Email,
Return Html Version,返回HTML版本,module,Magento_Email,
Preview Template,預覽範本,module,Magento_Email,
Save Template,保存模板,module,Magento_Email,
Load Template,加載模板,module,Magento_Email,
Edit Email Template,編輯電子郵件模板,module,Magento_Email,
New Email Template,新電子郵件模板,module,Magento_Email,
Default Config,默認配置,module,Magento_Email,
Template Information,模板信息,module,Magento_Email,
Currently Used For,目前用於,module,Magento_Email,
Template Name,模板名稱,module,Magento_Email,
Template Subject,模板主題,module,Magento_Email,
Insert Variable...,插入變量...,module,Magento_Email,
Template Content,模板內容,module,Magento_Email,
Template Styles,模板樣式,module,Magento_Email,
Preview,預習,module,Magento_Email,
Unknown,未知,module,Magento_Email,
You deleted the email template.,您刪除了電子郵件模板。,module,Magento_Email,
The email template is currently being used.,當前正在使用電子郵件模板。,module,Magento_Email,
We can't delete email template data right now. Please review log and try again.,我們目前無法刪除電子郵件模板數據。請查看日誌，然後重試。,module,Magento_Email,
We can't find an email template to delete.,我們找不到要刪除的電子郵件模板。,module,Magento_Email,
Edit Template,編輯範本,module,Magento_Email,
Edit System Template,編輯系統模板,module,Magento_Email,
New Template,新範本,module,Magento_Email,
New System Template,新系統模板,module,Magento_Email,
Email Templates,電子郵件範本,module,Magento_Email,
Email Preview,電子郵件預覽,module,Magento_Email,
An error occurred. The email template can not be opened for preview.,發生錯誤。電子郵件模板無法打開以進行預覽。,module,Magento_Email,
This email template no longer exists.,該電子郵件模板不再存在。,module,Magento_Email,
You saved the email template.,您保存了電子郵件模板。,module,Magento_Email,
Area is already set,區域已經設定,module,Magento_Email,
Design config must have area and store.,設計配置必須具有區域和存儲。,module,Magento_Email,
Base Unsecure URL,基本不安全網址,module,Magento_Email,
Base Secure URL,基本安全網址,module,Magento_Email,
General Contact Name,一般聯絡人姓名,module,Magento_Email,
General Contact Email,一般聯絡電子郵件,module,Magento_Email,
Sales Representative Contact Name,銷售代表聯繫人姓名,module,Magento_Email,
Sales Representative Contact Email,銷售代表聯繫人Email,module,Magento_Email,
Custom1 Contact Name,Custom1聯繫人姓名,module,Magento_Email,
Custom1 Contact Email,Custom1聯繫人電子郵件,module,Magento_Email,
Custom2 Contact Name,Custom2聯繫人姓名,module,Magento_Email,
Custom2 Contact Email,Custom2聯繫人電子郵件,module,Magento_Email,
Store Name,商店名稱,module,Magento_Email,
Store Phone Number,商店電話號碼,module,Magento_Email,
Store Hours,營業時間,module,Magento_Email,
Country,國家,module,Magento_Email,
Region/State,地區／國家,module,Magento_Email,
Zip/Postal Code,名義,module,Magento_Email,
City,城市,module,Magento_Email,
Street Address 1,街道地址1,module,Magento_Email,
Street Address 2,街道地址2,module,Magento_Email,
VAT Number,業績號,module,Magento_Email,
Store Contact Information,商店聯繫信息,module,Magento_Email,
%1,%1,module,Magento_Email,
Template Variables,模板變量,module,Magento_Email,
Please enter a template name.,請輸入模板名稱。,module,Magento_Email,
Duplicate Of Template Name,模板名稱重複,module,Magento_Email,
Invalid transactional email code: %1,無效的交易電子郵件代碼：%1,module,Magento_Email,
"Requested invalid store ""%1""",請求的無效存儲“%1”,module,Magento_Email,
"""file"" parameter must be specified",必須指定“文件”參數,module,Magento_Email,
Contents of %s could not be loaded or is empty,%s的內容無法加載或為空,module,Magento_Email,
"""file"" parameter must be specified and must not be empty",必須指定“文件”參數，且不能為空,module,Magento_Email,
Design params must be set before calling this method,必須在調用此方法之前設置設計參數,module,Magento_Email,
<pre> %1 </pre>,<pre>%1 </ pre>,module,Magento_Email,
CSS inlining error:,CSS內聯錯誤：,module,Magento_Email,
Error filtering template: %s,錯誤過濾模板：%s,module,Magento_Email,
"We're sorry, an error has occurred while generating this content.",很抱歉，生成此內容時發生錯誤。,module,Magento_Email,
Invalid sender data,無效的寄件者資料,module,Magento_Email,
Title,標題,module,Magento_Email,
Load default template,加載默認模板,module,Magento_Email,
Template,範本,module,Magento_Email,
Are you sure you want to strip tags?,您確定要剝離標籤嗎？,module,Magento_Email,
Are you sure you want to delete this template?,您確定要刪除此模板嗎？,module,Magento_Email,
The template did not load. Please review the log for details.,模板未加載。請查看日誌以獲取詳細信息。,module,Magento_Email,
Footer,頁腳,module,Magento_Email,
"Thank you, %store_name",謝謝你%store_name,module,Magento_Email,
Header,標頭,module,Magento_Email,
